venue,opp_team,striker,strikerate_20,avg_runs_20,min_runs_20,max_runs_20,avg_wickets_20,min_wickets_20,max_wickets_20,avg_runs_6,min_runs_6,max_runs_6,avg_wickets_6,min_wickets_6,max_wickets_6
Feroz Shah Kotla,Mumbai Indians,MEK Hussey,148.18,86.0,86,86,0.0,0,0,26.0,26.0,26.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,MF Maharoof,154.85000000000002,24.0,20,28,0.5,0,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,MK Tiwary,124.15000000000002,36.0,36,36,0.0,0,0,5.0,5.0,5.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,MN Samuels,20.0,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,Mohammed Shami,175.0,7.0,7,7,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,NV Ojha,97.16999999999999,17.0,5,29,0.5,0,1,10.0,10.0,10.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,P Negi,76.91,10.0,10,10,0.0,0,0,,,,,,
Feroz Shah Kotla,Mumbai Indians,PJ Cummins,100.0,10.0,10,10,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,PJ Sangwan,40.0,4.0,4,4,0.0,0,0,,,,,,
Feroz Shah Kotla,Mumbai Indians,Q de Kock,128.57,9.0,9,9,1.0,1,1,9.0,9.0,9.0,1.0,1.0,1.0
Feroz Shah Kotla,Mumbai Indians,RE van der Merwe,133.35000000000002,8.0,8,8,0.0,0,0,,,,,,
Feroz Shah Kotla,Mumbai Indians,RR Pant,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Feroz Shah Kotla,Mumbai Indians,S Dhawan,89.95999999999998,27.0,27,27,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0
Feroz Shah Kotla,Mumbai Indians,S Ladda,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,SK Raina,195.20999999999992,82.0,82,82,0.0,0,0,,,,,,
Feroz Shah Kotla,Mumbai Indians,SS Iyer,122.02999999999997,35.0,3,83,1.0,1,1,14.666666666666666,3.0,23.0,0.3333333333333333,0.0,1.0
Feroz Shah Kotla,Mumbai Indians,SV Samson,115.30000000000001,30.0,0,60,1.0,1,1,5.0,0.0,10.0,0.5,0.0,1.0
Feroz Shah Kotla,Mumbai Indians,TM Dilshan,121.41,8.5,0,17,1.0,1,1,17.0,17.0,17.0,1.0,1.0,1.0
Feroz Shah Kotla,Mumbai Indians,UBT Chand,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Feroz Shah Kotla,Mumbai Indians,UT Yadav,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,V Sehwag,167.23999999999995,46.2,18,95,0.6,0,1,24.6,18.0,39.0,0.2,0.0,1.0
Feroz Shah Kotla,Mumbai Indians,Y Nagar,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,Y Venugopal Rao,100.03999999999999,26.0,26,26,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,Yuvraj Singh,50.0,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Mumbai Indians,Z Khan,18.18,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Pune Warriors,CA Ingram,108.31,13.0,13,13,0.0,0,0,,,,,,
Feroz Shah Kotla,Pune Warriors,DA Warner,190.0,19.0,19,19,1.0,1,1,19.0,19.0,19.0,1.0,1.0,1.0
Feroz Shah Kotla,Pune Warriors,DPMD Jayawardene,100.00999999999999,7.0,7,7,1.0,1,1,7.0,7.0,7.0,1.0,1.0,1.0
Feroz Shah Kotla,Pune Warriors,IK Pathan,136.36,15.0,15,15,1.0,1,1,,,,,,
Feroz Shah Kotla,Pune Warriors,KP Pietersen,139.16,32.0,32,32,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0
Feroz Shah Kotla,Pune Warriors,LRPL Taylor,85.69,12.0,12,12,2.0,2,2,,,,,,
Feroz Shah Kotla,Pune Warriors,M Morkel,100.0,1.0,1,1,0.0,0,0,,,,,,
Feroz Shah Kotla,Pune Warriors,MS Wade,55.0,11.0,11,11,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Pune Warriors,NV Ojha,73.1,9.5,8,11,0.5,0,1,8.0,8.0,8.0,1.0,1.0,1.0
Feroz Shah Kotla,Pune Warriors,P Negi,100.0,8.0,8,8,0.0,0,0,,,,,,
Feroz Shah Kotla,Pune Warriors,V Sehwag,172.71000000000004,57.0,57,57,1.0,1,1,18.0,18.0,18.0,0.0,0.0,0.0
Feroz Shah Kotla,Pune Warriors,Y Nagar,126.28,24.0,24,24,1.0,1,1,,,,,,
Feroz Shah Kotla,Pune Warriors,Y Venugopal Rao,0.0,0.0,0,0,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,A Mishra,83.30999999999999,10.0,10,10,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,A Nehra,25.0,1.0,1,1,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,AB Agarkar,99.99,9.0,9,9,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,AJ Finch,60.0,3.0,3,3,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,CH Morris,177.76999999999998,16.0,16,16,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,CJ Anderson,169.59,39.0,39,39,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,DA Warner,129.07,34.25,6,77,1.0,1,1,14.25,5.0,32.0,0.5,0.0,1.0
Feroz Shah Kotla,Punjab Kings,DL Vettori,50.0,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,DPMD Jayawardene,113.28999999999999,30.0,4,56,0.5,0,1,5.5,4.0,7.0,0.5,0.0,1.0
Feroz Shah Kotla,Punjab Kings,G Gambhir,140.45,33.0,26,40,1.0,1,1,30.5,26.0,35.0,0.5,0.0,1.0
Feroz Shah Kotla,Punjab Kings,IK Pathan,122.17000000000002,16.5,14,19,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,J Botha,50.0,1.0,1,1,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,JP Duminy,80.92999999999999,17.0,17,17,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,KD Karthik,104.91999999999997,43.0,17,69,1.0,1,1,9.0,4.0,14.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,KK Nair,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,KM Jadhav,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,KP Pietersen,148.47000000000003,49.0,49,49,1.0,1,1,32.0,32.0,32.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,LRPL Taylor,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Feroz Shah Kotla,Punjab Kings,M Manhas,92.82999999999996,26.0,26,26,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,M Vijay,55.55,5.0,5,5,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
Feroz Shah Kotla,Punjab Kings,MA Agarwal,128.83999999999997,29.0,6,52,0.5,0,1,16.0,16.0,16.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,MC Juneja,70.0,14.0,14,14,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,MF Maharoof,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,MK Tiwary,125.0,10.0,10,10,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,Mohammed Shami,50.0,1.0,1,1,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,NV Ojha,143.22000000000003,26.5,19,34,0.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,P Negi,400.0,8.0,8,8,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,PD Collingwood,50.0,4.0,4,4,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,PJ Cummins,200.01,12.0,12,12,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,Q de Kock,134.06,59.0,59,59,0.0,0,0,19.0,19.0,19.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,R Bhatia,20.0,1.0,1,1,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,RE van der Merwe,88.88,8.0,8,8,1.0,1,1,8.0,8.0,8.0,1.0,1.0,1.0
Feroz Shah Kotla,Punjab Kings,RR Pant,166.64999999999998,15.0,15,15,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,S Dhawan,160.0,8.0,8,8,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,SS Iyer,123.37000000000003,26.333333333333332,3,54,1.0,1,1,12.5,3.0,22.0,0.5,0.0,1.0
Feroz Shah Kotla,Punjab Kings,SS Tiwary,100.0,5.0,5,5,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,SV Samson,101.91999999999999,26.0,19,33,1.0,1,1,11.5,5.0,18.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,SW Billings,134.19999999999996,55.0,55,55,1.0,1,1,30.0,30.0,30.0,0.0,0.0,0.0
Feroz Shah Kotla,Punjab Kings,Shoaib Malik,100.0,1.0,1,1,0.0,0,0,,,,,,
Feroz Shah Kotla,Punjab Kings,TM Dilshan,133.34,8.0,8,8,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,V Sehwag,162.18000000000004,31.8,0,77,0.8,0,1,17.2,0.0,28.0,0.4,0.0,1.0
Feroz Shah Kotla,Punjab Kings,WD Parnell,100.0,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,Y Nagar,110.0,11.0,11,11,1.0,1,1,,,,,,
Feroz Shah Kotla,Punjab Kings,Y Venugopal Rao,152.2,17.5,7,28,0.5,0,1,7.0,7.0,7.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,AB McDonald,155.54000000000002,14.0,14,14,0.0,0,0,,,,,,
Feroz Shah Kotla,Rajasthan Royals,AD Mathews,180.02999999999997,27.0,27,27,0.0,0,0,,,,,,
Feroz Shah Kotla,Rajasthan Royals,AD Russell,100.00999999999999,7.0,7,7,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,BB Samantray,116.64999999999999,14.0,14,14,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,CL White,110.71999999999997,31.0,31,31,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,DA Warner,122.85,40.5,4,77,1.0,1,1,8.5,4.0,13.0,0.5,0.0,1.0
Feroz Shah Kotla,Rajasthan Royals,DJG Sammy,131.85,29.0,29,29,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,DPMD Jayawardene,119.03,12.5,6,19,1.0,1,1,3.0,0.0,6.0,0.5,0.0,1.0
Feroz Shah Kotla,Rajasthan Royals,DW Steyn,200.0,4.0,4,4,0.0,0,0,,,,,,
Feroz Shah Kotla,Rajasthan Royals,G Gambhir,114.96000000000002,50.5,43,58,1.0,0,2,19.0,8.0,30.0,0.5,0.0,1.0
Feroz Shah Kotla,Rajasthan Royals,GH Vihari,12.5,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,IK Pathan,133.34,4.0,1,7,0.0,0,0,,,,,,
Feroz Shah Kotla,Rajasthan Royals,J Botha,66.66,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,JP Duminy,116.94999999999997,41.5,39,44,0.5,0,1,4.0,4.0,4.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,KD Karthik,149.95,40.5,12,69,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,KM Jadhav,158.38000000000002,19.0,10,28,0.5,0,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,KP Pietersen,95.0,9.5,5,14,1.0,1,1,3.5,2.0,5.0,0.5,0.0,1.0
Feroz Shah Kotla,Rajasthan Royals,KV Sharma,100.0,2.0,2,2,0.0,0,0,,,,,,
Feroz Shah Kotla,Rajasthan Royals,LRPL Taylor,69.50000000000001,25.0,25,25,1.0,1,1,3.0,3.0,3.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,M Vijay,118.17,13.0,13,13,1.0,1,1,13.0,13.0,13.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,MA Agarwal,176.19000000000005,37.0,37,37,1.0,1,1,37.0,37.0,37.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,MC Juneja,100.0,20.0,20,20,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,NLTC Perera,137.5,11.0,11,11,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,NV Ojha,91.64999999999999,5.5,0,11,0.5,0,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,PA Patel,33.33,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,PD Collingwood,200.0,16.0,16,16,0.0,0,0,16.0,16.0,16.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,Q de Kock,127.26000000000002,42.0,42,42,1.0,1,1,31.0,31.0,31.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,S Dhawan,102.25000000000004,42.5,33,52,0.5,0,1,11.5,11.0,12.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,SS Iyer,117.63,40.0,40,40,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0
Feroz Shah Kotla,Rajasthan Royals,UBT Chand,115.0,23.0,23,23,1.0,1,1,23.0,23.0,23.0,1.0,1.0,1.0
Feroz Shah Kotla,Rajasthan Royals,V Sehwag,164.89999999999998,31.333333333333332,12,63,1.0,1,1,19.0,12.0,26.0,0.6666666666666666,0.0,1.0
Feroz Shah Kotla,Rajasthan Royals,Y Nagar,128.56,27.0,27,27,1.0,1,1,,,,,,
Feroz Shah Kotla,Rajasthan Royals,Yuvraj Singh,158.78,27.0,27,27,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,A Mishra,130.0,13.0,13,13,0.0,0,0,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,CJ Anderson,50.0,3.0,3,3,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,CR Brathwaite,250.0,20.0,20,20,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,J Yadav,20.0,1.0,1,1,0.0,0,0,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,JP Duminy,103.02000000000002,34.0,34,34,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,KK Nair,141.11999999999995,48.0,32,64,1.5,1,2,25.0,24.0,26.0,0.5,0.0,1.0
Feroz Shah Kotla,Rising Pune Supergiant,MN Samuels,122.74999999999999,27.0,27,27,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,Mohammed Shami,57.15,2.0,2,2,0.5,0,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,P Negi,158.31000000000003,19.0,19,19,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,PJ Cummins,157.14999999999998,11.0,11,11,1.0,1,1,,,,,,
Feroz Shah Kotla,Rising Pune Supergiant,RR Pant,122.58000000000003,19.0,2,36,1.0,1,1,11.5,2.0,21.0,0.5,0.0,1.0
Feroz Shah Kotla,Rising Pune Supergiant,SS Iyer,75.0,3.0,3,3,1.0,1,1,3.0,3.0,3.0,1.0,1.0,1.0
Feroz Shah Kotla,Rising Pune Supergiant,SV Samson,104.75,11.0,2,20,0.5,0,1,11.0,2.0,20.0,0.5,0.0,1.0
Feroz Shah Kotla,Rising Pune Supergiant,SW Billings,141.14999999999998,24.0,24,24,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,A Mishra,112.5,4.5,2,7,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,AD Mathews,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,AD Russell,193.75,31.0,31,31,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,BJ Rohrer,110.36000000000003,32.0,32,32,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,CJ Anderson,33.33,3.0,3,3,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,DA Warner,120.36000000000001,14.75,4,33,1.25,1,2,9.25,0.0,15.0,0.75,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,DJ Muthuswami,33.33,1.0,1,1,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,DL Vettori,111.74,19.0,19,19,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,DPMD Jayawardene,103.65,14.0,9,19,1.0,1,1,11.0,3.0,19.0,0.5,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,G Gambhir,158.21999999999989,43.5,1,86,1.0,0,2,14.0,1.0,27.0,0.5,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,IK Pathan,160.0,13.333333333333334,4,23,0.3333333333333333,0,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,Imran Tahir,75.0,3.0,3,3,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,JP Duminy,86.68,13.0,13,13,1.0,1,1,13.0,13.0,13.0,1.0,1.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,JR Hopes,119.94999999999997,54.0,54,54,2.0,2,2,8.0,8.0,8.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,KD Karthik,100.0,4.0,2,6,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,KK Nair,118.19000000000001,26.0,26,26,1.0,1,1,26.0,26.0,26.0,1.0,1.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,KM Jadhav,97.92,16.0,7,33,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,LRPL Taylor,203.62999999999994,55.0,55,55,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,M Morkel,172.71,19.0,19,19,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,MA Agarwal,75.04000000000002,27.0,27,27,1.0,1,1,17.0,17.0,17.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,MK Tiwary,122.21,11.0,11,11,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,MN Samuels,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,MS Wade,88.88,8.0,8,8,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,Mohammed Shami,233.32,21.0,21,21,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,NM Coulter-Nile,50.0,4.0,4,4,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,NV Ojha,126.11999999999999,14.5,13,16,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,P Negi,120.0,6.0,6,6,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,PD Collingwood,159.64999999999998,75.0,75,75,0.0,0,0,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,PJ Cummins,233.32999999999998,7.0,7,7,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,R Bhatia,160.0,8.0,8,8,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,RR Pant,132.31999999999996,45.0,45,45,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,S Dhawan,151.50000000000003,50.0,50,50,1.0,1,1,4.0,4.0,4.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,S Nadeem,30.76,2.0,2,2,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,SS Iyer,96.96000000000001,16.0,0,32,1.0,1,1,5.0,0.0,10.0,0.5,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,SV Samson,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,Shoaib Malik,150.0,6.0,6,6,1.0,1,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,UBT Chand,125.58999999999997,29.5,18,41,1.0,1,1,14.5,11.0,18.0,0.5,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,UT Yadav,133.33,2.0,0,4,0.5,0,1,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,V Sehwag,161.91000000000003,25.5,18,35,0.5,0,1,25.25,18.0,35.0,0.5,0.0,1.0
Feroz Shah Kotla,Royal Challengers Bangalore,Y Nagar,0.0,0.0,0,0,0.0,0,0,,,,,,
Feroz Shah Kotla,Royal Challengers Bangalore,Y Venugopal Rao,133.27999999999997,30.0,24,36,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,Yuvraj Singh,40.0,2.0,2,2,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Royal Challengers Bangalore,Z Khan,100.0,1.0,1,1,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,AJ Finch,156.20000000000002,50.0,50,50,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,AM Rahane,90.0,18.0,18,18,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,BB McCullum,103.25000000000004,32.0,32,32,1.0,1,1,20.0,20.0,20.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,BJ Hodge,174.2,54.0,54,54,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,C Munro,94.08999999999999,16.0,16,16,0.0,0,0,14.0,14.0,14.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,CH Morris,214.29999999999998,15.0,15,15,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,CJ Anderson,170.88,41.0,41,41,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,DA Warner,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,DH Yagnik,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,DJ Bravo,181.8,20.0,20,20,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,DPMD Jayawardene,85.71000000000001,12.0,12,12,1.0,1,1,12.0,12.0,12.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,DR Smith,33.33,1.0,1,1,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,DS Kulkarni,150.0,3.0,3,3,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,ER Dwivedi,83.34,5.0,5,5,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,G Gambhir,99.98999999999997,28.0,28,28,2.0,2,2,17.0,17.0,17.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,IK Pathan,69.69000000000001,23.0,23,23,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,J Botha,64.28999999999999,9.0,9,9,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,JO Holder,85.71000000000001,6.0,6,6,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,JP Duminy,80.0,4.0,4,4,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,JP Faulkner,99.99000000000001,11.0,11,11,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,KD Karthik,132.60000000000002,32.5,26,39,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,KK Nair,195.0,39.0,39,39,1.0,1,1,36.0,36.0,36.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,KM Jadhav,112.97,17.5,5,30,0.5,0,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,KP Pietersen,175.0,35.0,35,35,1.0,1,1,34.0,34.0,34.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,LR Shukla,95.49999999999997,21.0,21,21,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,M Morkel,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,MA Agarwal,138.91000000000003,25.0,25,25,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,MC Juneja,68.21999999999998,15.0,15,15,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,MK Pandey,128.54999999999993,36.0,36,36,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,Q de Kock,58.33,7.0,7,7,1.0,1,1,7.0,7.0,7.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,R Dravid,120.0,12.0,12,12,1.0,1,1,12.0,12.0,12.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,R Sathish,88.88,8.0,8,8,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,R Shukla,66.66,2.0,2,2,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,RA Jadeja,118.75,19.0,19,19,0.0,0,0,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,RR Pant,170.0,34.0,34,34,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Feroz Shah Kotla,Sunrisers Hyderabad,RV Uthappa,157.15,11.0,11,11,1.0,1,1,11.0,11.0,11.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,S Nadeem,0.0,0.0,0,0,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,SA Yadav,153.34999999999997,23.0,23,23,1.0,1,1,,,,,,
Feroz Shah Kotla,Sunrisers Hyderabad,SK Raina,20.0,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
Feroz Shah Kotla,Sunrisers Hyderabad,SP Narine,33.33,1.0,1,1,0.0,0,0,,,,,,
