venue,batting_team,bowling_team,innings,total_runs,venue_max_wicket_20,venue_min_wicket_20,venue_avg_wicket_20,venue_max_wicket_6,venue_min_wicket_6,venue_avg_wicket_6,venue_overall_sr_20,venue_overall_sr_6,venue_avg_runs_20,venue_min_runs_20,venue_max_runs_20,venue_avg_runs_6,venue_min_runs_6,venue_max_runs_6,venue_innings_max_wicket_20,venue_innings_min_wicket_20,venue_innings_avg_wicket_20,venue_innings_max_wicket_6,venue_innings_min_wicket_6,venue_innings_avg_wicket_6,venue_innings_innings_sr_20,venue_innings_innings_sr_6,venue_innings_avg_runs_20,venue_innings_min_runs_20,venue_innings_max_runs_20,venue_innings_avg_runs_6,venue_innings_min_runs_6,venue_innings_max_runs_6,venue_battingteam_strikerate_20,venue_battingteam_avg_runs_20,venue_battingteam_min_runs_20,venue_battingteam_max_runs_20,venue_battingteam_avg_wickets_20,venue_battingteam_min_wickets_20,venue_battingteam_max_wickets_20,venue_battingteam_avg_runs_6,venue_battingteam_min_runs_6,venue_battingteam_max_runs_6,venue_battingteam_avg_wickets_6,venue_battingteam_min_wickets_6,venue_battingteam_max_wickets_6,venue_bowlingteam_strikerate_20,venue_bowlingteam_avg_runs_20,venue_bowlingteam_min_runs_20,venue_bowlingteam_max_runs_20,venue_bowlingteam_avg_wickets_20,venue_bowlingteam_min_wickets_20,venue_bowlingteam_max_wickets_20,venue_bowlingteam_avg_runs_6,venue_bowlingteam_min_runs_6,venue_bowlingteam_max_runs_6,venue_bowlingteam_avg_wickets_6,venue_bowlingteam_min_wickets_6,venue_bowlingteam_max_wickets_6,venue_innings_battingteam_strikerate_20,venue_innings_battingteam_avg_runs_20,venue_innings_battingteam_min_runs_20,venue_innings_battingteam_max_runs_20,venue_innings_battingteam_avg_wickets_20,venue_innings_battingteam_min_wickets_20,venue_innings_battingteam_max_wickets_20,venue_innings_battingteam_avg_runs_6,venue_innings_battingteam_min_runs_6,venue_innings_battingteam_max_runs_6,venue_innings_battingteam_avg_wickets_6,venue_innings_battingteam_min_wickets_6,venue_innings_battingteam_max_wickets_6,venue_innings_bowlingteam_strikerate_20,venue_innings_bowlingteam_avg_runs_20,venue_innings_bowlingteam_min_runs_20,venue_innings_bowlingteam_max_runs_20,venue_innings_bowlingteam_avg_wickets_20,venue_innings_bowlingteam_min_wickets_20,venue_innings_bowlingteam_max_wickets_20,venue_innings_bowlingteam_avg_runs_6,venue_innings_bowlingteam_min_runs_6,venue_innings_bowlingteam_max_runs_6,venue_innings_bowlingteam_avg_wickets_6,venue_innings_bowlingteam_min_wickets_6,venue_innings_bowlingteam_max_wickets_6,venue_oppteam_batsmen_strikerate_20,venue_oppteam_batsmen_avg_runs_20,venue_oppteam_batsmen_min_runs_20,venue_oppteam_batsmen_max_runs_20,venue_oppteam_batsmen_avg_wickets_20,venue_oppteam_batsmen_min_wickets_20,venue_oppteam_batsmen_max_wickets_20,venue_oppteam_batsmen_avg_runs_6,venue_oppteam_batsmen_min_runs_6,venue_oppteam_batsmen_max_runs_6,venue_oppteam_batsmen_avg_wickets_6,venue_oppteam_batsmen_min_wickets_6,venue_oppteam_batsmen_max_wickets_6,venue_oppteam_bowler_innings,venue_oppteam_bowler_strikerate_20,venue_oppteam_bowler_avg_runs_20,venue_oppteam_bowler_min_runs_20,venue_oppteam_bowler_max_runs_20,venue_oppteam_bowler_avg_wickets_20,venue_oppteam_bowler_min_wickets_20,venue_oppteam_bowler_max_wickets_20,venue_oppteam_bowler_avg_runs_6,venue_oppteam_bowler_min_runs_6,venue_oppteam_bowler_max_runs_6,venue_oppteam_bowler_avg_wickets_6,venue_oppteam_bowler_min_wickets_6,venue_oppteam_bowler_max_wickets_6
"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,1.0,35.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.23,157.65625,80.0,231.0,43.53125,21.0,79.0,125.97000000000004,153.1,116.0,207.0,6.4,2.0,10.0,47.5,34.0,85.0,0.9,0.0,2.0,128.9000000000001,146.47727272727272,80.0,223.0,6.204545454545454,1.0,10.0,44.13636363636363,25.0,86.0,1.3636363636363635,0.0,4.0,113.09,139.0,116.0,163.0,6.666666666666668,5.0,9.0,39.0,34.0,48.0,1.0,0.0,2.0,121.44000000000004,145.63636363636363,80.0,223.0,6.409090909090909,2.0,10.0,39.54545454545455,25.0,61.0,1.5909090909090908,0.0,3.0,137.085,29.4083333325,10.75,63.25,0.85833333325,0.5,1.0,11.5833333325,3.75,16.25,0.3,0.25,0.5,79.0,114.26,25.7,22.0,27.5,1.2,0.75,2.0,7.325,4.75,11.25,0.45,0.25,0.75
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Punjab Kings,2.0,65.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,128.80000000000004,146.36363636363637,78.0,229.0,5.545454545454546,1.0,10.0,46.38636363636363,18.0,75.0,1.0909090909090908,0.0,3.0,133.28000000000003,164.0,127.0,212.0,6.2,5.0,8.0,49.0,29.0,77.0,0.9,0.0,3.0,118.20000000000007,134.3181818181818,78.0,195.0,5.0,1.0,10.0,47.45454545454545,31.0,68.0,1.0,0.0,3.0,120.38999999999987,139.33333333333334,127.0,146.0,6.0,5.0,8.0,46.0,33.0,65.0,1.0,0.0,2.0,130.545,47.285714285,26.0,63.0,0.9,0.5,1.0,24.053571429999998,7.0,38.0,0.2142857145,0.0,0.5,89.0,155.85750000000002,31.125,22.0,46.5,0.77083333325,0.0,1.25,17.0,10.75,26.5,0.0625,0.0,0.25
Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,Gujarat Lions,1.0,50.0,10.0,0.0,4.954545455,3.0,0.0,1.045454545,139.98,148.74,333.3,272.0,405.0,112.3,95.0,126.0,10.0,2.0,6.2,3.0,0.0,1.3,137.43,138.21,168.9,135.0,213.0,51.0,35.0,64.0,157.72999999999982,193.0,177.0,209.0,2.0,2.0,2.0,47.5,45.0,50.0,0.5,0.0,1.0,149.5199999999999,170.4,137.0,213.0,4.8,0.0,12.0,59.4,45.0,73.0,0.8000000000000002,0.0,3.0,157.72999999999982,193.0,177.0,209.0,2.0,2.0,2.0,47.5,45.0,50.0,0.5,0.0,1.0,147.25000000000009,178.16666666666663,154.0,213.0,5.666666666666668,2.0,10.0,54.16666666666666,45.0,64.0,0.8333333333333334,0.0,2.0,122.56333333333333,36.0,30.0,42.0,0.8333333333333334,0.6666666666666666,1.0,16.333333333333332,16.0,16.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.75,149.89499999999998,29.5,29.25,29.75,0.5,0.5,0.5,13.125,12.5,13.75,0.125,0.0,0.25
Saurashtra Cricket Association Stadium,Gujarat Lions,Royal Challengers Bangalore,2.0,72.0,10.0,0.0,4.954545455,3.0,0.0,1.045454545,139.98,148.74,333.3,272.0,405.0,112.3,95.0,126.0,10.0,0.0,4.5,2.0,0.0,0.8,142.84,159.79,162.7,131.0,192.0,59.6,36.0,73.0,125.63000000000004,154.6,127.0,184.0,6.1,3.0,9.0,50.1,32.0,65.0,1.5,0.0,3.0,149.59999999999985,187.0,182.0,192.0,5.5,4.0,7.0,64.5,57.0,72.0,1.5,1.0,2.0,131.78000000000014,158.33333333333334,127.0,184.0,5.5,3.0,9.0,53.66666666666666,35.0,65.0,1.1666666666666667,0.0,2.0,149.59999999999985,187.0,182.0,192.0,5.5,4.0,7.0,64.5,57.0,72.0,1.5,1.0,2.0,141.56,36.75,21.5,52.0,1.0,1.0,1.0,22.75,13.0,32.5,0.5,0.5,0.5,68.5,163.58749999999998,38.625,37.5,39.75,0.875,0.5,1.25,18.875,18.0,19.75,0.5,0.25,0.75
Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Kolkata Knight Riders,1.0,31.0,10.0,1.0,5.738095238,5.0,0.0,1.523809524,134.12,126.94,322.85714289999993,151.0,409.0,94.9047619,62.0,120.0,10.0,3.0,5.857142857,5.0,0.0,1.333333333,136.65,125.90000000000002,168.66666669999998,73.0,211.0,46.76190476,29.0,69.0,132.77000000000007,153.1818181818182,77.0,188.0,4.818181818181818,1.0,10.0,45.63636363636363,31.0,57.0,1.5454545454545456,0.0,4.0,134.77000000000007,165.66666666666666,155.0,182.0,6.333333333333332,5.0,9.0,45.33333333333334,31.0,57.0,1.3333333333333333,0.0,3.0,132.29000000000002,164.2,151.0,188.0,4.2,3.0,5.0,45.4,31.0,54.0,0.8000000000000002,0.0,1.0,134.77000000000007,165.66666666666666,155.0,182.0,6.333333333333332,5.0,9.0,45.33333333333334,31.0,57.0,1.3333333333333333,0.0,3.0,96.90333333333332,33.833333333333336,27.0,40.666666666666664,0.8333333333333334,0.6666666666666666,1.0,9.666666666666666,9.0,10.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.25,128.62,23.375,23.25,23.5,0.5,0.5,0.5,9.75,7.75,11.75,0.25,0.25,0.25
Maharashtra Cricket Association Stadium,Kolkata Knight Riders,Rising Pune Supergiant,2.0,59.0,10.0,1.0,5.738095238,5.0,0.0,1.523809524,134.12,126.94,322.85714289999993,151.0,409.0,94.9047619,62.0,120.0,10.0,1.0,5.619047619,4.0,0.0,1.714285714,131.47,127.96999999999998,154.19047619999998,78.0,198.0,48.14285714,33.0,72.0,139.00999999999982,160.0,152.0,171.0,5.666666666666668,3.0,8.0,49.0,41.0,54.0,1.6666666666666667,1.0,2.0,136.73000000000008,162.0909090909091,73.0,205.0,6.090909090909091,2.0,10.0,51.36363636363637,32.0,72.0,1.3636363636363635,0.0,5.0,139.00999999999982,160.0,152.0,171.0,5.666666666666668,3.0,8.0,49.0,41.0,54.0,1.6666666666666667,1.0,2.0,134.1500000000002,159.8,96.0,196.0,5.8,2.0,9.0,52.4,39.0,72.0,1.2,0.0,2.0,114.05749999999999,35.75,18.5,53.0,1.125,1.0,1.25,15.25,13.5,17.0,0.375,0.25,0.5,54.0,150.86333333333334,29.166666666666668,28.333333333333332,30.0,1.5,1.3333333333333333,1.6666666666666667,19.666666666666668,19.666666666666668,19.666666666666668,0.6666666666666666,0.6666666666666666,0.6666666666666666
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,1.0,39.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,126.36999999999996,146.5,82.0,184.0,6.625,3.0,10.0,45.125,32.0,62.0,1.125,0.0,3.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428572,0.0,10.0,47.5357142857143,25.0,65.0,1.357142857142857,0.0,4.0,135.4899999999999,167.5,150.0,184.0,6.25,3.0,9.0,50.0,38.0,62.0,1.0,0.0,2.0,135.02999999999994,166.15384615384616,67.0,240.0,6.0,3.0,10.0,46.6923076923077,25.0,64.0,1.3461538461538465,0.0,3.0,144.59666666666666,31.674603176666665,5.333333333333333,65.33333333333333,0.9027777776666667,0.3333333333333333,1.3333333333333333,16.277777776666667,6.0,29.666666666666668,0.5833333333333334,0.3333333333333333,1.0,74.0,146.90333333333334,33.333333333333336,28.333333333333332,40.666666666666664,0.6666666666666666,0.3333333333333333,1.0,14.388888889,11.333333333333334,18.333333333333332,0.111111111,0.0,0.3333333333333333
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Mumbai Indians,2.0,40.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,133.34999999999985,164.625,149.0,182.0,6.125,2.0,10.0,46.25,38.0,60.0,1.125,0.0,2.0,126.13999999999994,150.5769230769231,66.0,196.0,4.961538461538462,0.0,10.0,48.53846153846154,28.0,74.0,1.2692307692307692,0.0,3.0,134.7000000000001,162.0,149.0,177.0,5.0,2.0,7.0,44.75,38.0,56.0,1.25,0.0,2.0,117.65749999999998,26.8958333325,11.25,44.0,1.0,1.0,1.0,12.5,9.75,15.25,0.375,0.0,0.75,122.0,123.35333333333334,30.055555556666665,27.333333333333332,33.0,1.3888888889999997,0.3333333333333333,2.3333333333333335,15.055555555666666,13.333333333333334,16.666666666666668,0.27777777766666667,0.0,0.6666666666666666
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiant,1.0,27.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.31999999999998,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.22999999999998,157.65625,80.0,231.0,43.53125,21.0,79.0,128.80000000000004,146.36363636363637,78.0,229.0,5.545454545454546,1.0,10.0,46.38636363636363,18.0,75.0,1.0909090909090908,0.0,3.0,103.40999999999997,127.6666666666667,118.0,136.0,8.333333333333334,8.0,9.0,35.333333333333336,27.0,47.0,2.333333333333333,2.0,3.0,130.88000000000002,157.54545454545453,107.0,229.0,6.090909090909091,2.0,10.0,44.45454545454546,18.0,75.0,1.181818181818182,0.0,3.0,99.29999999999991,123.5,118.0,129.0,8.0,8.0,8.0,29.5,27.0,32.0,2.5,2.0,3.0,57.084,13.300000000000002,5.599999999999999,21.0,1.0,1.0,1.0,7.0,4.6,9.4,0.6,0.4000000000000001,0.8000000000000002,37.666666666666664,104.93666666666668,24.222222223333333,23.333333333333332,25.0,1.6666666666666667,1.0,2.3333333333333335,10.777777776666667,9.0,13.333333333333334,0.6666666666666666,0.3333333333333333,1.0
"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiant,Sunrisers Hyderabad,2.0,46.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,106.17999999999996,113.66666666666669,81.0,141.0,5.666666666666668,3.0,8.0,34.666666666666664,33.0,37.0,1.0,1.0,1.0,128.9000000000001,146.47727272727272,80.0,223.0,6.204545454545454,1.0,10.0,44.13636363636363,25.0,86.0,1.3636363636363635,0.0,4.0,102.0,100.0,81.0,119.0,4.5,3.0,6.0,35.0,33.0,37.0,1.0,1.0,1.0,129.04000000000005,146.63636363636363,83.0,211.0,6.0,1.0,10.0,48.04545454545454,27.0,86.0,1.1363636363636365,0.0,4.0,110.93666666666667,31.05,15.0,53.666666666666664,0.75,0.3333333333333333,1.0,14.766666666666666,5.666666666666667,24.0,0.06666666666666667,0.0,0.3333333333333333,48.0,123.82333333333332,21.166666666666668,14.666666666666666,27.666666666666668,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.666666666666666,11.666666666666666,15.666666666666666,0.3333333333333333,0.0,0.6666666666666666
Feroz Shah Kotla,Gujarat Lions,Delhi Capitals,1.0,71.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53000000000002,307.0166667,56.0,433.0,93.40000000000002,33.0,141.0,10.0,1.0,6.0,4.0,0.0,1.466666667,132.4,124.41000000000001,161.6333333,56.0,231.0,46.46666667,24.0,71.0,142.8300000000001,176.33333333333337,157.0,203.0,6.666666666666668,6.0,7.0,54.66666666666666,35.0,71.0,1.3333333333333333,0.0,2.0,142.2800000000001,155.32727272727269,44.0,218.0,5.672727272727273,0.0,10.0,48.56363636363636,24.0,73.0,1.3636363636363635,0.0,4.0,142.8300000000001,176.33333333333337,157.0,203.0,6.666666666666668,6.0,7.0,54.66666666666666,35.0,71.0,1.3333333333333333,0.0,2.0,137.91000000000003,165.4090909090909,110.0,218.0,5.909090909090909,1.0,9.0,46.63636363636363,24.0,71.0,1.318181818181818,0.0,4.0,139.23,35.2,4.5,69.5,0.9,0.5,1.0,21.75,4.5,39.0,0.325,0.0,1.0,28.333333333333332,168.91,37.666666666666664,37.0,38.333333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,22.166666666666668,20.666666666666668,23.666666666666668,0.0,0.0,0.0
Feroz Shah Kotla,Delhi Capitals,Gujarat Lions,2.0,22.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53,307.0166667,56.0,433.0,93.4,33.0,141.0,10.0,0.0,5.711864407,5.0,0.0,1.5932203390000002,131.67,128.7,147.84745759999998,44.0,214.0,47.72881356,22.0,73.0,135.78000000000006,146.53571428571428,51.0,215.0,5.928571428571429,1.0,10.0,43.91071428571429,21.0,63.0,1.7321428571428572,0.0,5.0,157.58999999999986,182.66666666666663,163.0,214.0,4.666666666666667,3.0,6.0,43.66666666666666,22.0,63.0,2.0,1.0,3.0,124.92000000000004,140.5909090909091,63.0,202.0,5.6818181818181825,1.0,10.0,42.95454545454545,21.0,62.0,1.9545454545454544,0.0,5.0,157.58999999999986,182.66666666666663,163.0,214.0,4.666666666666667,3.0,6.0,43.66666666666666,22.0,63.0,2.0,1.0,3.0,125.424,30.6,16.6,44.6,1.0,1.0,1.0,8.9,4.2,13.6,0.5,0.4,0.6,140.0,118.805,24.325,16.0,36.0,0.775,0.0,2.5,14.25,5.5,28.5,0.575,0.0,2.0
"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,1.0,59.0,10.0,0.0,6.026666667000001,5.0,0.0,1.46,133.4,121.81,321.4189189,135.0,453.0,91.54054054,57.0,170.0,10.0,1.0,6.094594595,4.0,0.0,1.364864865,134.32,118.3,166.3243243,67.0,235.0,44.37837838,23.0,84.0,109.91999999999993,133.77777777777777,59.0,173.0,7.333333333333332,5.0,10.0,40.0,22.0,58.0,1.7777777777777777,0.0,4.0,119.32000000000004,157.59701492537312,67.0,235.0,6.343283582089553,0.0,10.0,44.880597014925364,23.0,90.0,1.582089552238806,0.0,5.0,109.78000000000013,131.83333333333334,59.0,173.0,7.166666666666668,5.0,10.0,38.833333333333336,22.0,58.0,1.8333333333333333,0.0,4.0,135.26999999999992,161.83333333333334,67.0,235.0,6.2333333333333325,1.0,10.0,43.13333333333333,25.0,71.0,1.5,0.0,4.0,116.08500000000001,27.008928570000002,2.0,56.5,1.1339285715,1.0,2.0,13.785714285000001,2.0,29.0,0.6428571425,0.0,1.5,130.25,139.06,34.1958333325,28.75,41.0,1.24166666675,0.5,2.0,15.02083333325,12.0,18.5,0.3,0.0,0.75
"Wankhede Stadium, Mumbai",Mumbai Indians,Kolkata Knight Riders,2.0,64.0,10.0,0.0,6.026666667000001,5.0,0.0,1.46,133.4,121.81,321.4189189,135.0,453.0,91.54054054,57.0,170.0,10.0,0.0,6.094594595,5.0,0.0,1.567567568,132.33,125.02,154.8648649,68.0,223.0,46.93243243,17.0,100.0,117.81000000000007,154.37313432835822,58.0,215.0,5.925373134328357,1.0,10.0,42.835820895522396,15.0,78.0,1.3432835820895523,0.0,4.0,134.26999999999992,148.66666666666666,68.0,181.0,4.777777777777779,1.0,10.0,50.88888888888889,26.0,68.0,0.6666666666666666,0.0,2.0,130.77999999999997,147.56666666666666,58.0,215.0,6.0,1.0,10.0,44.9,15.0,70.0,1.5,0.0,4.0,132.37,136.0,68.0,180.0,4.833333333333333,1.0,10.0,52.5,26.0,68.0,0.6666666666666666,0.0,2.0,117.23666666666668,19.765873013333334,1.6666666666666667,43.333333333333336,0.9047619046666666,0.6666666666666666,1.0,16.277777776666667,3.3333333333333335,28.333333333333332,0.22222222233333333,0.0,0.3333333333333333,206.5,128.32750000000001,28.1119047625,16.5,38.75,1.23690476175,0.25,2.75,9.64166666675,2.25,19.0,0.25,0.0,0.75
Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Gujarat Lions,1.0,48.0,10.0,1.0,5.738095238,5.0,0.0,1.523809524,134.12,126.94,322.85714289999993,151.0,409.0,94.9047619,62.0,120.0,10.0,3.0,5.857142857,5.0,0.0,1.333333333,136.65,125.90000000000002,168.66666669999998,73.0,211.0,46.76190476,29.0,69.0,132.77000000000007,153.1818181818182,77.0,188.0,4.818181818181818,1.0,10.0,45.63636363636363,31.0,57.0,1.5454545454545456,0.0,4.0,145.64999999999995,181.0,167.0,195.0,4.0,3.0,5.0,45.5,43.0,48.0,2.5,1.0,4.0,132.29000000000002,164.2,151.0,188.0,4.2,3.0,5.0,45.4,31.0,54.0,0.8000000000000002,0.0,1.0,155.99999999999991,195.0,195.0,195.0,3.0,3.0,3.0,48.0,48.0,48.0,1.0,1.0,1.0,116.42,27.333333333333332,3.0,51.666666666666664,0.8333333333333334,0.6666666666666666,1.0,9.333333333333334,3.0,15.666666666666666,0.5,0.3333333333333333,0.6666666666666666,21.5,142.87,31.0,31.0,31.0,0.5,0.5,0.5,24.0,24.0,24.0,0.5,0.5,0.5
Maharashtra Cricket Association Stadium,Gujarat Lions,Rising Pune Supergiant,2.0,72.0,10.0,1.0,5.738095238,5.0,0.0,1.523809524,134.12,126.94,322.85714289999993,151.0,409.0,94.90476190000001,62.0,120.0,10.0,1.0,5.619047619,4.0,0.0,1.714285714,131.47,127.97,154.19047619999998,78.0,198.0,48.14285714,33.0,72.0,137.99999999999994,171.5,154.0,189.0,8.5,7.0,10.0,61.0,54.0,68.0,0.5,0.0,1.0,136.73000000000008,162.0909090909091,73.0,205.0,6.090909090909091,2.0,10.0,51.36363636363637,32.0,72.0,1.3636363636363635,0.0,5.0,148.86000000000013,189.0,189.0,189.0,7.0,7.0,7.0,68.0,68.0,68.0,0.0,0.0,0.0,134.1500000000002,159.8,96.0,196.0,5.8,2.0,9.0,52.4,39.0,72.0,1.2,0.0,2.0,163.32999999999998,37.75,21.5,54.0,1.0,1.0,1.0,31.5,29.0,34.0,0.0,0.0,0.0,45.5,168.6,37.0,37.0,37.0,1.5,1.5,1.5,18.0,18.0,18.0,0.0,0.0,0.0
Feroz Shah Kotla,Delhi Capitals,Kolkata Knight Riders,1.0,37.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53000000000002,307.0166667,56.0,433.0,93.40000000000002,33.0,141.0,10.0,1.0,6.0,4.0,0.0,1.466666667,132.4,124.41000000000001,161.6333333,56.0,231.0,46.46666667,24.0,71.0,135.78000000000006,146.53571428571428,51.0,215.0,5.928571428571428,1.0,10.0,43.9107142857143,21.0,63.0,1.732142857142857,0.0,5.0,128.7699999999999,160.375,131.0,186.0,7.25,4.0,9.0,43.625,29.0,62.0,1.75,0.0,3.0,119.80999999999999,150.38235294117646,51.0,215.0,6.088235294117648,3.0,10.0,44.529411764705884,27.0,63.0,1.5882352941176474,0.0,3.0,134.43,164.57142857142858,146.0,186.0,7.0,4.0,9.0,44.0,29.0,62.0,1.857142857142857,0.0,3.0,122.78799999999997,26.7,11.6,40.4,1.0,1.0,1.0,13.800000000000002,7.2,20.4,0.4000000000000001,0.20000000000000004,0.6,61.333333333333336,126.47333333333334,29.46666666666667,25.666666666666668,34.0,1.3333333333333333,0.3333333333333333,3.0,11.633333333333333,9.333333333333334,14.333333333333334,0.4666666666666666,0.0,1.0
Feroz Shah Kotla,Kolkata Knight Riders,Delhi Capitals,2.0,43.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53,307.0166667,56.0,433.0,93.4,33.0,141.0,10.0,0.0,5.711864407,5.0,0.0,1.5932203390000002,131.67,128.7,147.84745759999998,44.0,214.0,47.72881356,22.0,73.0,116.37999999999994,141.0,126.0,158.0,6.25,2.0,10.0,43.5,33.0,59.0,1.5,0.0,3.0,142.2800000000001,155.32727272727269,44.0,218.0,5.672727272727273,0.0,10.0,48.56363636363636,24.0,73.0,1.3636363636363635,0.0,4.0,118.55999999999992,141.14285714285714,126.0,158.0,6.142857142857142,2.0,10.0,43.85714285714285,33.0,59.0,1.5714285714285714,0.0,3.0,136.9299999999999,148.6060606060606,44.0,202.0,5.5151515151515165,0.0,10.0,49.84848484848485,31.0,73.0,1.393939393939394,0.0,4.0,123.7325,23.196428569250003,5.0,52.5,0.84523809525,0.5,1.0,12.4708333325,5.0,21.0,0.54583333325,0.25,1.0,115.0,115.945,26.666666665,22.0,31.5,1.5,1.0,2.0,17.75,14.0,21.5,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,1.0,49.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.31999999999998,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.22999999999999,157.65625,80.0,231.0,43.53125,21.0,79.0,128.80000000000004,146.36363636363637,78.0,229.0,5.545454545454546,1.0,10.0,46.38636363636363,18.0,75.0,1.0909090909090908,0.0,3.0,140.78000000000003,169.6,132.0,231.0,5.599999999999999,2.0,10.0,48.6,23.0,68.0,1.1,0.0,3.0,130.88000000000002,157.54545454545453,107.0,229.0,6.090909090909091,2.0,10.0,44.45454545454546,18.0,75.0,1.181818181818182,0.0,3.0,149.24999999999994,173.125,132.0,231.0,5.75,2.0,10.0,47.25,23.0,68.0,1.125,0.0,3.0,136.64666666666668,45.37142857,23.0,68.66666666666667,0.9523809523333334,0.3333333333333333,1.3333333333333333,16.142857143333334,7.333333333333333,26.0,0.3047619046666667,0.0,0.6666666666666666,44.6,170.97999999999996,32.7,28.2,37.6,0.75,0.4,1.2,10.1,7.8,12.6,0.25,0.2,0.4
"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,2.0,45.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,122.19999999999989,137.7,82.0,176.0,7.3,4.0,10.0,43.6,23.0,82.0,2.0,1.0,4.0,128.9000000000001,146.47727272727272,80.0,223.0,6.204545454545454,1.0,10.0,44.13636363636363,25.0,86.0,1.3636363636363635,0.0,4.0,120.95999999999992,135.875,82.0,176.0,7.375,4.0,10.0,45.625,26.0,82.0,2.0,1.0,4.0,129.04000000000005,146.63636363636363,83.0,211.0,6.0,1.0,10.0,48.04545454545454,27.0,86.0,1.1363636363636365,0.0,4.0,134.07000000000002,35.57777777666667,11.666666666666666,64.33333333333333,1.0,1.0,1.0,16.111111112333333,9.666666666666666,24.666666666666668,0.3333333333333333,0.0,0.6666666666666666,125.33333333333333,147.26,34.22222222333333,30.666666666666668,38.666666666666664,1.2222222223333334,0.6666666666666666,1.6666666666666667,15.666666666666666,12.333333333333334,23.0,0.44444444433333335,0.3333333333333333,0.6666666666666666
